date,start_date,days,Alpha,Gamma,Mu,Delta,Omicron,Otros
2020-12-20,2020-01-01,354.0,0.0006574629257746415,0.00011652693293606774,0.011318149903113597,7.1350739083308e-08,2.2208380459775313e-16,0.9879077888874365
2020-12-27,2020-01-01,361.0,0.0009352701031635316,0.00019480595697440758,0.017609641636251477,1.0951884963106844e-07,4.012450914825054e-16,0.9812601727847605
2021-01-03,2020-01-01,368.0,0.0013216335470176155,0.0003245065651719226,0.027215489538438675,1.675972957849102e-07,7.227536967173167e-16,0.9711382027520752
2021-01-10,2020-01-01,375.0,0.0018515965025946391,0.0005377150834720427,0.041636448661526264,2.553282793378126e-07,1.2960587924366614e-15,0.9559739844241264
2021-01-17,2020-01-01,382.0,0.0025654985194810383,0.000884306227845987,0.06274782087053297,3.8649900670626874e-07,2.309280338778679e-15,0.9338019878831311
2021-01-24,2020-01-01,389.0,0.003505500136673644,0.0014394004552640547,0.09254494265486976,5.800131511335685e-07,4.079140294679389e-15,0.9025095767400374
2021-01-31,2020-01-01,396.0,0.004710767418795429,0.0023124761995629434,0.1325172730936143,8.611272379148545e-07,7.128541890793272e-15,0.8604586221607823
2021-02-07,2020-01-01,403.0,0.0062156118319546295,0.0036597567561798697,0.18267851370091948,1.2637207508949978e-06,1.2313659936734315e-14,0.8074448539901828
2021-02-14,2020-01-01,410.0,0.008058310547652789,0.005706205923860063,0.24072593292869823,1.8360519287313863e-06,2.1058323004789676e-14,0.7455077145478392
2021-02-21,2020-01-01,417.0,0.010304987100577945,0.008789010838701731,0.302177369549936,2.6539633110632174e-06,3.582916725957065e-14,0.6787259785474374
2021-02-28,2020-01-01,424.0,0.013079075474361868,0.013430578427725583,0.3618661612484945,3.845189341139247e-06,6.110303805747968e-14,0.6116203396600157
2021-03-07,2020-01-01,431.0,0.016574413179722997,0.020424247700261734,0.41589782579674467,5.626771447255819e-06,1.0524660205337221e-13,0.5470978865517181
2021-03-14,2020-01-01,438.0,0.021034075208964026,0.030866681732603565,0.46261466674114593,8.358228778770314e-06,1.8402105064008036e-13,0.48547621808832364
2021-03-21,2020-01-01,445.0,0.02668955155534099,0.045995390811900995,0.5021128702964622,1.2617000424815353e-05,3.269752700589782e-13,0.42518957033554405
2021-03-28,2020-01-01,452.0,0.03366377799515524,0.0666176853664453,0.5351403477208688,1.9307949565885103e-05,5.889822036345744e-13,0.3645588809673757
2021-04-04,2020-01-01,459.0,0.041865285385488706,0.09203546801229032,0.5625225238520993,2.9835190107663235e-05,1.0712841053777112e-12,0.3035468875589427
2021-04-11,2020-01-01,466.0,0.05094471179484196,0.11898650184437748,0.5856086706967927,4.6417863291906026e-05,1.9618909176162784e-12,0.24441369779873406
2021-04-18,2020-01-01,473.0,0.06036470469327979,0.1419074023143922,0.6069963383680081,7.271391303103853e-05,3.617656262419581e-12,0.19065884070767103
2021-04-25,2020-01-01,480.0,0.06949625874547899,0.15524147679452985,0.6301227654741453,0.0001149301419215281,6.730903804848729e-12,0.14502456883719347
2021-05-02,2020-01-01,487.0,0.07761943751774812,0.1562725042985476,0.6575952856841891,0.00018350325532277034,1.2651081884610622e-11,0.10832926923154125
2021-05-09,2020-01-01,494.0,0.08392061968616943,0.14610403463667254,0.6898665927894645,0.0002954425717263029,2.397862371630094e-11,0.07981331029198861
