date,Alpha,Delta,Gamma,Mu,Omicron,Otros,week
2021-09-22,0.0,0.7741935483870968,0.0,0.22580645161290322,0.0,0.0,38
2021-09-29,0.0,0.9017857142857143,0.0,0.09821428571428571,0.0,0.0,39
2021-10-06,0.0,0.9310344827586207,0.0,0.06896551724137931,0.0,0.0,40
2021-10-13,0.0,0.8928571428571429,0.0,0.10714285714285714,0.0,0.0,41
2021-10-20,0.0,0.9333333333333333,0.0,0.06666666666666667,0.0,0.0,42
2021-10-27,0.0,0.9482758620689655,0.0,0.05172413793103448,0.0,0.0,43
2021-11-03,0.0,0.9512195121951219,0.0,0.04878048780487805,0.0,0.0,44
2021-11-10,0.0,0.9629629629629629,0.0,0.037037037037037035,0.0,0.0,45
2021-11-17,0.0,1.0,0.0,0.0,0.0,0.0,46
2021-11-24,0.0,1.0,0.0,0.0,0.0,0.0,47
2021-12-01,0.0,0.9791666666666666,0.0,0.020833333333333332,0.0,0.0,48
2021-12-08,0.0,1.0,0.0,0.0,0.0,0.0,49
2021-12-15,0.0,1.0,0.0,0.0,0.0,0.0,50
2021-12-22,0.0,1.0,0.0,0.0,0.0,0.0,51
2021-12-29,0.0,0.8571428571428571,0.0,0.0,0.14285714285714285,0.0,52
2022-01-05,0.0,0.9,0.0,0.0,0.1,0.0,1
2022-01-12,0.0,0.6428571428571429,0.0,0.0,0.35714285714285715,0.0,2
2022-03-02,0.0,0.5,0.0,0.0,0.5,0.0,9
2022-03-09,0.0,0.0,0.0,0.0,1.0,0.0,10
2022-03-16,0.0,0.0,0.0,0.0,1.0,0.0,11
2022-03-23,0.0,0.0,0.0,0.0,1.0,0.0,12
2022-03-30,0.0,0.0,0.0,0.0,1.0,0.0,13
2022-04-13,0.0,0.0,0.0,0.0,1.0,0.0,15
2022-04-27,0.0,0.0,0.0,0.0,1.0,0.0,17
2022-05-04,0.0,0.0,0.0,0.0,1.0,0.0,18
2022-05-11,0.0,0.0,0.0,0.0,1.0,0.0,19
2022-05-18,0.0,0.0,0.0,0.0,1.0,0.0,20
2022-05-25,0.0,0.0,0.0,0.0,1.0,0.0,21
2022-06-01,0.0,0.0,0.0,0.0,1.0,0.0,22
2022-06-08,0.0,0.0,0.0,0.0,1.0,0.0,23
2022-06-15,0.0,0.0,0.0,0.0,1.0,0.0,24
2022-06-22,0.0,0.0,0.0,0.0,1.0,0.0,25
2022-06-29,0.0,0.0,0.0,0.0,1.0,0.0,26
2022-07-06,0.0,0.0,0.0,0.0,1.0,0.0,27
2022-07-13,0.0,0.0,0.0,0.0,1.0,0.0,28
2022-07-20,0.0,0.0,0.0,0.0,1.0,0.0,29
2022-07-27,0.0,0.0,0.0,0.0,1.0,0.0,30
2022-08-03,0.0,0.0,0.0,0.0,1.0,0.0,31
2022-08-10,0.0,0.0,0.0,0.0,1.0,0.0,32
2022-08-17,0.0,0.0,0.0,0.0,1.0,0.0,33
2022-08-24,0.0,0.0,0.0,0.0,1.0,0.0,34
2022-08-31,0.0,0.0,0.0,0.0,1.0,0.0,35
2022-09-07,0.0,0.0,0.0,0.0,1.0,0.0,36
2022-09-14,0.0,0.0,0.0,0.0,1.0,0.0,37
2022-09-21,0.0,0.0,0.0,0.0,1.0,0.0,38
2022-09-28,0.0,0.0,0.0,0.0,1.0,0.0,39
2022-10-05,0.0,0.0,0.0,0.0,1.0,0.0,40
2022-10-12,0.0,0.0,0.0,0.0,1.0,0.0,41
2022-10-19,0.0,0.0,0.0,0.0,1.0,0.0,42
2022-10-26,0.0,0.0,0.0,0.0,1.0,0.0,43
2022-11-02,0.0,0.0,0.0,0.0,1.0,0.0,44
2022-11-09,0.0,0.0,0.0,0.0,1.0,0.0,45
2022-11-16,0.0,0.0,0.0,0.0,1.0,0.0,46
2022-11-23,0.0,0.0,0.0,0.0,1.0,0.0,47
2022-11-30,0.0,0.0,0.0,0.0,1.0,0.0,48
2022-12-07,0.0,0.0,0.0,0.0,1.0,0.0,49
2022-12-14,0.0,0.0,0.0,0.0,1.0,0.0,50
2022-12-21,0.0,0.0,0.0,0.0,1.0,0.0,51
2022-12-28,0.0,0.0,0.0,0.0,1.0,0.0,52
2023-01-04,0.0,0.0,0.0,0.0,1.0,0.0,1
2023-01-11,0.0,0.0,0.0,0.0,1.0,0.0,2
2023-01-18,0.0,0.0,0.0,0.0,1.0,0.0,3
2023-02-01,0.0,0.0,0.0,0.0,1.0,0.0,5
2023-02-08,0.0,0.0,0.0,0.0,1.0,0.0,6
2023-02-15,0.0,0.0,0.0,0.0,1.0,0.0,7
2023-02-22,0.0,0.0,0.0,0.0,1.0,0.0,8
2023-03-01,0.0,0.0,0.0,0.0,1.0,0.0,9
2023-03-22,0.0,0.0,0.0,0.0,1.0,0.0,12
2023-03-29,0.0,0.0,0.0,0.0,1.0,0.0,13
2023-04-12,0.0,0.0,0.0,0.0,1.0,0.0,15
2023-04-26,0.0,0.0,0.0,0.0,1.0,0.0,17
2023-05-03,0.0,0.0,0.0,0.0,1.0,0.0,18
2023-05-10,0.0,0.0,0.0,0.0,1.0,0.0,19
2023-05-17,0.0,0.0,0.0,0.0,1.0,0.0,20
2023-05-24,0.0,0.0,0.0,0.0,1.0,0.0,21
2023-05-31,0.0,0.0,0.0,0.0,1.0,0.0,22
2023-06-07,0.0,0.0,0.0,0.0,1.0,0.0,23
2023-06-14,0.0,0.0,0.0,0.0,1.0,0.0,24
2023-06-21,0.0,0.0,0.0,0.0,1.0,0.0,25
2023-06-28,0.0,0.0,0.0,0.0,1.0,0.0,26
2023-07-05,0.0,0.0,0.0,0.0,1.0,0.0,27
2023-07-12,0.0,0.0,0.0,0.0,1.0,0.0,28
2023-07-19,0.0,0.0,0.0,0.0,1.0,0.0,29
2023-07-26,0.0,0.0,0.0,0.0,1.0,0.0,30
2023-08-02,0.0,0.0,0.0,0.0,1.0,0.0,31
2023-08-09,0.0,0.0,0.0,0.0,1.0,0.0,32
2023-08-23,0.0,0.0,0.0,0.0,1.0,0.0,34
2023-08-30,0.0,0.0,0.0,0.0,1.0,0.0,35
